"Date","Site.Name","COUNTY","meanlat","meanlon","Year","Month","Ozone","PM2.5"
2018-12-24,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2018,12,30,46
2018-12-24,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2018,12,NA,19
2018-12-24,"Leggett","Edgecombe",35.988278,-77.5843,2018,12,NA,9
2018-12-24,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2018,12,NA,21
2018-12-24,"Millbrook School","Wake",35.856111,-78.574167,2018,12,29,44.5
2018-12-24,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,2018,12,NA,24
2018-12-24,"West Johnston Co.","Johnston",35.59095,-78.4622,2018,12,NA,20
2018-12-25,"Bryson City","Swain",35.434767,-83.442133,2018,12,NA,47
2018-12-25,"Castle Hayne","New Hanover",34.364167,-77.838611,2018,12,NA,10
2018-12-25,"Clemmons Middle","Forsyth",36.026,-80.342,2018,12,NA,36
2018-12-25,"Durham Armory","Durham",36.0329550008979,-78.904037,2018,12,NA,46
2018-12-25,"Frying Pan Mountain","Haywood",35.379167,-82.7925,2018,12,NA,8
2018-12-25,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2018,12,31,64
2018-12-25,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2018,12,NA,29
2018-12-25,"Leggett","Edgecombe",35.988278,-77.5843,2018,12,NA,17
2018-12-25,"Linville Falls","Avery",35.972347,-81.933072,2018,12,NA,12
2018-12-25,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2018,12,NA,48
2018-12-25,"Millbrook School","Wake",35.856111,-78.574167,2018,12,30,51.6666666666667
2018-12-25,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,2018,12,NA,30
2018-12-25,"West Johnston Co.","Johnston",35.59095,-78.4622,2018,12,NA,33
2018-12-26,"Bryson City","Swain",35.434767,-83.442133,2018,12,NA,59
2018-12-26,"Castle Hayne","New Hanover",34.364167,-77.838611,2018,12,NA,15
2018-12-26,"Clemmons Middle","Forsyth",36.026,-80.342,2018,12,NA,64
2018-12-26,"Durham Armory","Durham",36.0329550008979,-78.904037,2018,12,NA,58
2018-12-26,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2018,12,31,51
2018-12-26,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2018,12,NA,51
2018-12-26,"Leggett","Edgecombe",35.988278,-77.5843,2018,12,NA,23
2018-12-26,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2018,12,NA,55
2018-12-26,"Millbrook School","Wake",35.856111,-78.574167,2018,12,28,61
2018-12-26,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,2018,12,NA,30
2018-12-26,"West Johnston Co.","Johnston",35.59095,-78.4622,2018,12,NA,39
2018-12-27,"Bryson City","Swain",35.434767,-83.442133,2018,12,NA,34
2018-12-27,"Castle Hayne","New Hanover",34.364167,-77.838611,2018,12,NA,10
2018-12-27,"Clemmons Middle","Forsyth",36.026,-80.342,2018,12,NA,62
2018-12-27,"Durham Armory","Durham",36.0329550008979,-78.904037,2018,12,NA,55
2018-12-27,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2018,12,18,48
2018-12-27,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2018,12,NA,52
2018-12-27,"Leggett","Edgecombe",35.988278,-77.5843,2018,12,NA,17
2018-12-27,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2018,12,NA,44
2018-12-27,"Millbrook School","Wake",35.856111,-78.574167,2018,12,27,51.5
2018-12-27,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,2018,12,NA,27
2018-12-27,"West Johnston Co.","Johnston",35.59095,-78.4622,2018,12,NA,30
2018-12-28,"Bryson City","Swain",35.434767,-83.442133,2018,12,NA,22
2018-12-28,"Castle Hayne","New Hanover",34.364167,-77.838611,2018,12,NA,8
2018-12-28,"Clemmons Middle","Forsyth",36.026,-80.342,2018,12,NA,18
2018-12-28,"Durham Armory","Durham",36.0329550008979,-78.904037,2018,12,NA,23
2018-12-28,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2018,12,18,15.5
2018-12-28,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2018,12,NA,16.5
2018-12-28,"Leggett","Edgecombe",35.988278,-77.5843,2018,12,NA,10
2018-12-28,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2018,12,NA,9
2018-12-28,"Millbrook School","Wake",35.856111,-78.574167,2018,12,27,24.3333333333333
2018-12-28,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,2018,12,NA,16.5
2018-12-28,"West Johnston Co.","Johnston",35.59095,-78.4622,2018,12,NA,13
2018-12-29,"Bryson City","Swain",35.434767,-83.442133,2018,12,NA,23
2018-12-29,"Castle Hayne","New Hanover",34.364167,-77.838611,2018,12,NA,5
2018-12-29,"Clemmons Middle","Forsyth",36.026,-80.342,2018,12,NA,25
2018-12-29,"Durham Armory","Durham",36.0329550008979,-78.904037,2018,12,NA,34
2018-12-29,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2018,12,25,25
2018-12-29,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2018,12,NA,23
2018-12-29,"Leggett","Edgecombe",35.988278,-77.5843,2018,12,NA,5
2018-12-29,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2018,12,NA,24
2018-12-29,"Millbrook School","Wake",35.856111,-78.574167,2018,12,27,33.5
2018-12-29,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,2018,12,NA,13
2018-12-29,"West Johnston Co.","Johnston",35.59095,-78.4622,2018,12,NA,21
2018-12-30,"Bryson City","Swain",35.434767,-83.442133,2018,12,NA,42
2018-12-30,"Castle Hayne","New Hanover",34.364167,-77.838611,2018,12,NA,14
2018-12-30,"Clemmons Middle","Forsyth",36.026,-80.342,2018,12,NA,49
2018-12-30,"Durham Armory","Durham",36.0329550008979,-78.904037,2018,12,NA,50
2018-12-30,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2018,12,27,37
2018-12-30,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2018,12,NA,41
2018-12-30,"Leggett","Edgecombe",35.988278,-77.5843,2018,12,NA,20
2018-12-30,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2018,12,NA,38
2018-12-30,"Millbrook School","Wake",35.856111,-78.574167,2018,12,15,57
2018-12-30,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,2018,12,NA,28
2018-12-30,"West Johnston Co.","Johnston",35.59095,-78.4622,2018,12,NA,41
2018-12-31,"Bryson City","Swain",35.434767,-83.442133,2018,12,NA,42
2018-12-31,"Castle Hayne","New Hanover",34.364167,-77.838611,2018,12,NA,10
2018-12-31,"Clemmons Middle","Forsyth",36.026,-80.342,2018,12,NA,44
2018-12-31,"Durham Armory","Durham",36.0329550008979,-78.904037,2018,12,NA,44.5
2018-12-31,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2018,12,NA,24.5
2018-12-31,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2018,12,NA,32.5
2018-12-31,"Leggett","Edgecombe",35.988278,-77.5843,2018,12,NA,20
2018-12-31,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2018,12,NA,23
2018-12-31,"Millbrook School","Wake",35.856111,-78.574167,2018,12,NA,54.6666666666667
2018-12-31,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,2018,12,NA,25.5
2018-12-31,"West Johnston Co.","Johnston",35.59095,-78.4622,2018,12,NA,37
2019-01-01,"Bryson City","Swain",35.434767,-83.442133,2019,1,NA,24
2019-01-01,"Castle Hayne","New Hanover",34.364167,-77.838611,2019,1,NA,14
2019-01-01,"Clemmons Middle","Forsyth",36.026,-80.342,2019,1,NA,24
2019-01-01,"Durham Armory","Durham",36.0329550008979,-78.904037,2019,1,NA,35
2019-01-01,"Frying Pan Mountain","Haywood",35.379167,-82.7925,2019,1,47,NA
2019-01-01,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2019,1,24,22
2019-01-01,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2019,1,NA,22
2019-01-01,"Leggett","Edgecombe",35.988278,-77.5843,2019,1,NA,8
2019-01-01,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2019,1,NA,13
2019-01-01,"Millbrook School","Wake",35.856111,-78.574167,2019,1,31,32
2019-01-01,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,2019,1,NA,18
2019-01-01,"West Johnston Co.","Johnston",35.59095,-78.4622,2019,1,26,22
2019-01-02,"Bryson City","Swain",35.434767,-83.442133,2019,1,NA,27
2019-01-02,"Castle Hayne","New Hanover",34.364167,-77.838611,2019,1,NA,11
2019-01-02,"Clemmons Middle","Forsyth",36.026,-80.342,2019,1,NA,30
2019-01-02,"Durham Armory","Durham",36.0329550008979,-78.904037,2019,1,NA,38
2019-01-02,"Frying Pan Mountain","Haywood",35.379167,-82.7925,2019,1,44,NA
2019-01-02,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2019,1,19,28
2019-01-02,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2019,1,NA,24
2019-01-02,"Leggett","Edgecombe",35.988278,-77.5843,2019,1,NA,10
2019-01-02,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2019,1,NA,11
2019-01-02,"Millbrook School","Wake",35.856111,-78.574167,2019,1,25,34.5
2019-01-02,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,2019,1,NA,13
2019-01-02,"West Johnston Co.","Johnston",35.59095,-78.4622,2019,1,25,18
2019-01-03,"Bryson City","Swain",35.434767,-83.442133,2019,1,NA,18
2019-01-03,"Clemmons Middle","Forsyth",36.026,-80.342,2019,1,NA,30
2019-01-03,"Durham Armory","Durham",36.0329550008979,-78.904037,2019,1,NA,33
2019-01-03,"Frying Pan Mountain","Haywood",35.379167,-82.7925,2019,1,36,NA
2019-01-03,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2019,1,12,24.3333333333333
2019-01-03,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2019,1,NA,25.5
2019-01-03,"Leggett","Edgecombe",35.988278,-77.5843,2019,1,NA,15
2019-01-03,"Linville Falls","Avery",35.972347,-81.933072,2019,1,NA,7
2019-01-03,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2019,1,NA,20
2019-01-03,"Millbrook School","Wake",35.856111,-78.574167,2019,1,14,36.6666666666667
2019-01-03,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,2019,1,NA,18
2019-01-03,"West Johnston Co.","Johnston",35.59095,-78.4622,2019,1,18,23
2019-01-04,"Bryson City","Swain",35.434767,-83.442133,2019,1,NA,15
2019-01-04,"Clemmons Middle","Forsyth",36.026,-80.342,2019,1,NA,36
2019-01-04,"Durham Armory","Durham",36.0329550008979,-78.904037,2019,1,NA,37
2019-01-04,"Frying Pan Mountain","Haywood",35.379167,-82.7925,2019,1,34,NA
2019-01-04,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2019,1,22,8
2019-01-04,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2019,1,NA,29
2019-01-04,"Leggett","Edgecombe",35.988278,-77.5843,2019,1,NA,16
2019-01-04,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2019,1,NA,18
2019-01-04,"Millbrook School","Wake",35.856111,-78.574167,2019,1,24,38.5
2019-01-04,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,2019,1,NA,24
2019-01-04,"West Johnston Co.","Johnston",35.59095,-78.4622,2019,1,23,22
2019-01-05,"Bryson City","Swain",35.434767,-83.442133,2019,1,NA,13
2019-01-05,"Castle Hayne","New Hanover",34.364167,-77.838611,2019,1,NA,5
2019-01-05,"Clemmons Middle","Forsyth",36.026,-80.342,2019,1,NA,13
2019-01-05,"Durham Armory","Durham",36.0329550008979,-78.904037,2019,1,NA,25
2019-01-05,"Frying Pan Mountain","Haywood",35.379167,-82.7925,2019,1,39,NA
2019-01-05,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2019,1,31,8
2019-01-05,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2019,1,NA,13
2019-01-05,"Leggett","Edgecombe",35.988278,-77.5843,2019,1,NA,3
2019-01-05,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2019,1,NA,5
2019-01-05,"Millbrook School","Wake",35.856111,-78.574167,2019,1,36,25.5
2019-01-05,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,2019,1,NA,8
2019-01-05,"West Johnston Co.","Johnston",35.59095,-78.4622,2019,1,34,8
2019-01-06,"Bryson City","Swain",35.434767,-83.442133,2019,1,NA,31
2019-01-06,"Castle Hayne","New Hanover",34.364167,-77.838611,2019,1,NA,5
2019-01-06,"Clemmons Middle","Forsyth",36.026,-80.342,2019,1,NA,15
2019-01-06,"Durham Armory","Durham",36.0329550008979,-78.904037,2019,1,NA,28
2019-01-06,"Frying Pan Mountain","Haywood",35.379167,-82.7925,2019,1,40,NA
2019-01-06,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2019,1,30,29.6666666666667
2019-01-06,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2019,1,NA,12.5
2019-01-06,"Leggett","Edgecombe",35.988278,-77.5843,2019,1,NA,6
2019-01-06,"Linville Falls","Avery",35.972347,-81.933072,2019,1,NA,4
2019-01-06,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2019,1,NA,13
2019-01-06,"Millbrook School","Wake",35.856111,-78.574167,2019,1,31,26
2019-01-06,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,2019,1,NA,15
2019-01-06,"West Johnston Co.","Johnston",35.59095,-78.4622,2019,1,33,28
2019-01-07,"Bryson City","Swain",35.434767,-83.442133,2019,1,NA,36
2019-01-07,"Castle Hayne","New Hanover",34.364167,-77.838611,2019,1,NA,13
2019-01-07,"Clemmons Middle","Forsyth",36.026,-80.342,2019,1,NA,32
2019-01-07,"Durham Armory","Durham",36.0329550008979,-78.904037,2019,1,NA,43
2019-01-07,"Frying Pan Mountain","Haywood",35.379167,-82.7925,2019,1,37,NA
2019-01-07,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2019,1,27,35
2019-01-07,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2019,1,NA,24
2019-01-07,"Leggett","Edgecombe",35.988278,-77.5843,2019,1,NA,10
2019-01-07,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2019,1,NA,22
2019-01-07,"Millbrook School","Wake",35.856111,-78.574167,2019,1,29,39
2019-01-07,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,2019,1,NA,16
2019-01-07,"West Johnston Co.","Johnston",35.59095,-78.4622,2019,1,30,23
2019-01-08,"Bryson City","Swain",35.434767,-83.442133,2019,1,NA,33
2019-01-08,"Castle Hayne","New Hanover",34.364167,-77.838611,2019,1,NA,8
2019-01-08,"Clemmons Middle","Forsyth",36.026,-80.342,2019,1,NA,51
2019-01-08,"Durham Armory","Durham",36.0329550008979,-78.904037,2019,1,NA,43
2019-01-08,"Frying Pan Mountain","Haywood",35.379167,-82.7925,2019,1,42,NA
2019-01-08,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2019,1,32,31
2019-01-08,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2019,1,NA,45
2019-01-08,"Leggett","Edgecombe",35.988278,-77.5843,2019,1,NA,21
2019-01-08,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2019,1,NA,31
2019-01-08,"Millbrook School","Wake",35.856111,-78.574167,2019,1,33,46.5
2019-01-08,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,2019,1,NA,24
2019-01-08,"West Johnston Co.","Johnston",35.59095,-78.4622,2019,1,38,32
2019-01-09,"Bryson City","Swain",35.434767,-83.442133,2019,1,NA,13
2019-01-09,"Castle Hayne","New Hanover",34.364167,-77.838611,2019,1,NA,11
2019-01-09,"Clemmons Middle","Forsyth",36.026,-80.342,2019,1,NA,11
2019-01-09,"Durham Armory","Durham",36.0329550008979,-78.904037,2019,1,NA,18
2019-01-09,"Frying Pan Mountain","Haywood",35.379167,-82.7925,2019,1,38,NA
2019-01-09,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2019,1,34,7.66666666666667
2019-01-09,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2019,1,NA,10
2019-01-09,"Leggett","Edgecombe",35.988278,-77.5843,2019,1,NA,2
2019-01-09,"Linville Falls","Avery",35.972347,-81.933072,2019,1,NA,5
2019-01-09,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2019,1,NA,5
2019-01-09,"Millbrook School","Wake",35.856111,-78.574167,2019,1,34,19.6666666666667
2019-01-09,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,2019,1,NA,11.5
2019-01-09,"West Johnston Co.","Johnston",35.59095,-78.4622,2019,1,35,12
2019-01-10,"Bryson City","Swain",35.434767,-83.442133,2019,1,NA,20
2019-01-10,"Castle Hayne","New Hanover",34.364167,-77.838611,2019,1,NA,9
2019-01-10,"Clemmons Middle","Forsyth",36.026,-80.342,2019,1,NA,27
2019-01-10,"Durham Armory","Durham",36.0329550008979,-78.904037,2019,1,NA,29
2019-01-10,"Frying Pan Mountain","Haywood",35.379167,-82.7925,2019,1,45,NA
2019-01-10,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2019,1,25,17
2019-01-10,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2019,1,NA,24
2019-01-10,"Leggett","Edgecombe",35.988278,-77.5843,2019,1,NA,8
2019-01-10,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2019,1,NA,6
2019-01-10,"Millbrook School","Wake",35.856111,-78.574167,2019,1,27,30.5
2019-01-10,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,2019,1,NA,15
2019-01-10,"West Johnston Co.","Johnston",35.59095,-78.4622,2019,1,27,18
2019-01-11,"Bryson City","Swain",35.434767,-83.442133,2019,1,NA,39
2019-01-11,"Castle Hayne","New Hanover",34.364167,-77.838611,2019,1,NA,16
2019-01-11,"Clemmons Middle","Forsyth",36.026,-80.342,2019,1,NA,36
2019-01-11,"Durham Armory","Durham",36.0329550008979,-78.904037,2019,1,NA,45
2019-01-11,"Frying Pan Mountain","Haywood",35.379167,-82.7925,2019,1,51,NA
2019-01-11,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2019,1,29,31
2019-01-11,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2019,1,NA,33
2019-01-11,"Leggett","Edgecombe",35.988278,-77.5843,2019,1,NA,11
2019-01-11,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2019,1,NA,25
2019-01-11,"Millbrook School","Wake",35.856111,-78.574167,2019,1,28,39.5
2019-01-11,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,2019,1,NA,19
2019-01-11,"West Johnston Co.","Johnston",35.59095,-78.4622,2019,1,29,36
2019-01-12,"Bryson City","Swain",35.434767,-83.442133,2019,1,NA,47
2019-01-12,"Castle Hayne","New Hanover",34.364167,-77.838611,2019,1,NA,18
2019-01-12,"Clemmons Middle","Forsyth",36.026,-80.342,2019,1,NA,57
2019-01-12,"Durham Armory","Durham",36.0329550008979,-78.904037,2019,1,NA,44.5
2019-01-12,"Frying Pan Mountain","Haywood",35.379167,-82.7925,2019,1,37,13
2019-01-12,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2019,1,27,42.3333333333333
2019-01-12,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2019,1,NA,51.5
2019-01-12,"Leggett","Edgecombe",35.988278,-77.5843,2019,1,NA,17
2019-01-12,"Linville Falls","Avery",35.972347,-81.933072,2019,1,NA,26
2019-01-12,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2019,1,NA,40
2019-01-12,"Millbrook School","Wake",35.856111,-78.574167,2019,1,29,44
2019-01-12,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,2019,1,NA,21.5
2019-01-12,"West Johnston Co.","Johnston",35.59095,-78.4622,2019,1,30,35
2019-01-13,"Bryson City","Swain",35.434767,-83.442133,2019,1,NA,16
2019-01-13,"Castle Hayne","New Hanover",34.364167,-77.838611,2019,1,NA,3
2019-01-13,"Clemmons Middle","Forsyth",36.026,-80.342,2019,1,NA,19
2019-01-13,"Durham Armory","Durham",36.0329550008979,-78.904037,2019,1,NA,28
2019-01-13,"Frying Pan Mountain","Haywood",35.379167,-82.7925,2019,1,36,NA
2019-01-13,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2019,1,23,15
2019-01-13,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2019,1,NA,17
2019-01-13,"Leggett","Edgecombe",35.988278,-77.5843,2019,1,NA,3
2019-01-13,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2019,1,NA,5
2019-01-13,"Millbrook School","Wake",35.856111,-78.574167,2019,1,29,18.5
2019-01-13,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,2019,1,NA,8
2019-01-13,"West Johnston Co.","Johnston",35.59095,-78.4622,2019,1,29,8
2019-01-14,"Bryson City","Swain",35.434767,-83.442133,2019,1,NA,8
2019-01-14,"Castle Hayne","New Hanover",34.364167,-77.838611,2019,1,NA,16
2019-01-14,"Clemmons Middle","Forsyth",36.026,-80.342,2019,1,NA,34
2019-01-14,"Durham Armory","Durham",36.0329550008979,-78.904037,2019,1,NA,44
2019-01-14,"Frying Pan Mountain","Haywood",35.379167,-82.7925,2019,1,28,NA
2019-01-14,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2019,1,20,24
2019-01-14,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2019,1,NA,38
2019-01-14,"Leggett","Edgecombe",35.988278,-77.5843,2019,1,NA,21
2019-01-14,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2019,1,NA,21
2019-01-14,"Millbrook School","Wake",35.856111,-78.574167,2019,1,29,47
2019-01-14,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,2019,1,NA,28
2019-01-14,"West Johnston Co.","Johnston",35.59095,-78.4622,2019,1,29,28
2019-01-15,"Bryson City","Swain",35.434767,-83.442133,2019,1,NA,13
2019-01-15,"Castle Hayne","New Hanover",34.364167,-77.838611,2019,1,NA,29
2019-01-15,"Clemmons Middle","Forsyth",36.026,-80.342,2019,1,NA,39.5
2019-01-15,"Durham Armory","Durham",36.0329550008979,-78.904037,2019,1,NA,50
2019-01-15,"Frying Pan Mountain","Haywood",35.379167,-82.7925,2019,1,44,4
2019-01-15,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2019,1,22,29.6666666666667
2019-01-15,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2019,1,NA,48
2019-01-15,"Leggett","Edgecombe",35.988278,-77.5843,2019,1,NA,24
2019-01-15,"Linville Falls","Avery",35.972347,-81.933072,2019,1,NA,11
2019-01-15,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2019,1,NA,30
2019-01-15,"Millbrook School","Wake",35.856111,-78.574167,2019,1,22,52
2019-01-15,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,2019,1,NA,41
2019-01-15,"West Johnston Co.","Johnston",35.59095,-78.4622,2019,1,23,40
2019-01-16,"Bryson City","Swain",35.434767,-83.442133,2019,1,NA,27
2019-01-16,"Castle Hayne","New Hanover",34.364167,-77.838611,2019,1,NA,29
2019-01-16,"Clemmons Middle","Forsyth",36.026,-80.342,2019,1,NA,41
2019-01-16,"Durham Armory","Durham",36.0329550008979,-78.904037,2019,1,NA,54
2019-01-16,"Frying Pan Mountain","Haywood",35.379167,-82.7925,2019,1,44,NA
2019-01-16,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2019,1,27,38
2019-01-16,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2019,1,NA,38
2019-01-16,"Leggett","Edgecombe",35.988278,-77.5843,2019,1,NA,30
2019-01-16,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2019,1,NA,31
2019-01-16,"Millbrook School","Wake",35.856111,-78.574167,2019,1,27,56.5
2019-01-16,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,2019,1,NA,52
2019-01-16,"West Johnston Co.","Johnston",35.59095,-78.4622,2019,1,31,42
2019-01-17,"Bryson City","Swain",35.434767,-83.442133,2019,1,NA,51
2019-01-17,"Castle Hayne","New Hanover",34.364167,-77.838611,2019,1,NA,30
2019-01-17,"Clemmons Middle","Forsyth",36.026,-80.342,2019,1,NA,47
2019-01-17,"Durham Armory","Durham",36.0329550008979,-78.904037,2019,1,NA,47
2019-01-17,"Frying Pan Mountain","Haywood",35.379167,-82.7925,2019,1,40,NA
2019-01-17,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2019,1,20,35
2019-01-17,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2019,1,NA,40
2019-01-17,"Leggett","Edgecombe",35.988278,-77.5843,2019,1,NA,21
2019-01-17,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2019,1,NA,36
2019-01-17,"Millbrook School","Wake",35.856111,-78.574167,2019,1,25,46
2019-01-17,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,2019,1,NA,29
2019-01-17,"West Johnston Co.","Johnston",35.59095,-78.4622,2019,1,26,35
2019-01-18,"Bryson City","Swain",35.434767,-83.442133,2019,1,NA,31
2019-01-18,"Castle Hayne","New Hanover",34.364167,-77.838611,2019,1,NA,28
2019-01-18,"Clemmons Middle","Forsyth",36.026,-80.342,2019,1,NA,64
2019-01-18,"Durham Armory","Durham",36.0329550008979,-78.904037,2019,1,NA,43.5
2019-01-18,"Frying Pan Mountain","Haywood",35.379167,-82.7925,2019,1,31,4
2019-01-18,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2019,1,14,56.6666666666667
2019-01-18,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2019,1,NA,60
2019-01-18,"Leggett","Edgecombe",35.988278,-77.5843,2019,1,NA,21
2019-01-18,"Linville Falls","Avery",35.972347,-81.933072,2019,1,NA,5
2019-01-18,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2019,1,NA,46
2019-01-18,"Millbrook School","Wake",35.856111,-78.574167,2019,1,27,44
2019-01-18,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,2019,1,NA,26.5
2019-01-18,"West Johnston Co.","Johnston",35.59095,-78.4622,2019,1,27,40
2019-01-19,"Bryson City","Swain",35.434767,-83.442133,2019,1,NA,30
2019-01-19,"Castle Hayne","New Hanover",34.364167,-77.838611,2019,1,NA,19
2019-01-19,"Clemmons Middle","Forsyth",36.026,-80.342,2019,1,NA,59
2019-01-19,"Durham Armory","Durham",36.0329550008979,-78.904037,2019,1,NA,52
2019-01-19,"Frying Pan Mountain","Haywood",35.379167,-82.7925,2019,1,36,NA
2019-01-19,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2019,1,35,54
2019-01-19,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2019,1,NA,46
2019-01-19,"Leggett","Edgecombe",35.988278,-77.5843,2019,1,NA,20
2019-01-19,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2019,1,NA,30
2019-01-19,"Millbrook School","Wake",35.856111,-78.574167,2019,1,33,47
2019-01-19,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,2019,1,NA,28
2019-01-19,"West Johnston Co.","Johnston",35.59095,-78.4622,2019,1,32,39
2019-01-20,"Bryson City","Swain",35.434767,-83.442133,2019,1,NA,15
2019-01-20,"Castle Hayne","New Hanover",34.364167,-77.838611,2019,1,NA,8
